1.489064640091439573e+00
1.461153277474646757e+02
1.221757011310716621e+02
1.096452324453189249e+02
1.489064640091439573e+00
1.118672367713532338e+02
1.272327006846051773e+02
1.246294979807739622e+02
1.493132456662157210e+02
1.299513201162335463e+02
1.261400038352799129e+02
2.437508855427044807e+02
1.288476658810430422e+02
1.267240248026187572e+02
2.080036496294898996e+02
2.143501681458935764e+02
1.171855072017040129e+02
1.308151258448410772e+02
2.887778321061258566e+02
3.368333122717098718e+02
2.351848072491179948e+02
2.811073314712792808e+02
1.348209563089239680e+02
2.080336273155764388e+02
1.190122957594859940e+02
2.822242113748462202e+02
3.225421354642997471e+02
1.100578675242694260e+02
1.216163502220000083e+02
2.139887018065483915e+02
1.322671054733816334e+02
1.575005611172789770e+02
1.234231745665188384e+02
2.457580673260528954e+02
1.261228911988144006e+02
1.584652795431622394e+02
1.254854046457833903e+02
1.212072991573804472e+02
2.194329657761520878e+02
1.127711327476577594e+02
1.553434412675487408e+02
1.960308071073302472e+02
2.507057383283780325e+02
1.159575932758082502e+02
2.302053517138976417e+02
3.869453066785430440e-01
2.360866531904559906e+02
1.433276984633963309e+02
2.493387246075791097e+02
2.258103890061609036e+02
