1.130138738742125781e+02
1.753968846429773123e+02
1.930702168993021814e+02
2.792408446662464030e+02
1.589916365450126534e+02
1.934258518177320809e+02
1.830147897571425801e+02
2.960250748062588286e+02
3.288505122221186525e+02
2.048753223988142906e+02
2.115007420659550803e+02
1.933463617226718156e+02
2.493968713297629449e+02
1.071721431600857102e+02
1.959744879726587214e+02
1.515246336199601274e+02
1.662769414830514449e+02
2.433280946162756777e+02
1.484658880595515313e+02
1.961251657464819687e+02
3.016734619472518375e+02
1.645968724811847324e+02
1.550466785978588860e+02
4.426414911443868339e-01
1.712399984527610002e+02
1.649007247217593601e+02
2.141421505900906084e+02
1.417312605277572573e+02
1.895915306279171091e+02
4.426414911443868339e-01
1.953828791970688883e+02
3.243222760452089233e+02
2.810446711451708666e+02
1.930882008384942310e+02
2.069933661220719614e+02
2.828672210676144800e+02
2.082725012632029120e+02
2.300213040183343480e+02
1.223077615609912243e+02
4.426414911443868339e-01
1.771676064446161831e+02
2.193106404904240208e+02
1.092029761536688000e+02
9.661727762821384147e+01
1.643476577047233320e+02
1.932094041383334968e+02
1.064620216755230615e+02
1.092205818717071963e+02
1.933813976904000640e+02
1.476460473277826111e+02
