7.4234985,43.7372399
7.4269121,43.7379128
7.4233732,43.73701
7.4255921,43.7404536
7.4259854,43.7409847
7.4278891,43.7423616
7.4317478,43.7472774
7.432645,43.7478929
7.4304852,43.7415688
7.4352086,43.7481663
7.4362238,43.7488659
7.4324853,43.7480275
7.4180931,43.7257852
7.4197178,43.7276083
7.4203184,43.726757
7.421954,43.7276332
7.4172435,43.7281684
7.414469,43.7280561
7.416565,43.7298154
7.4223806,43.7299372
7.4228018,43.7298496
7.4163852,43.7318796
7.4166732,43.732209
7.4301255,43.7472868
7.429528,43.7466034
7.4287503,43.7461636
7.4289839,43.7460105
7.4297607,43.74613
7.4301093,43.7463397
7.4286388,43.7458318
7.4280902,43.7440807
7.4279906,43.7438759
7.4235413,43.7326981
7.427431,43.7316427
7.4230516,43.7323963
7.4234088,43.7327145
7.4227968,43.7331432
7.4223636,43.7341605
7.4225891,43.7324043
7.4224069,43.7325629
7.4224951,43.7322421
7.4200957,43.7322785
7.417103,43.7344022
7.4170721,43.734822
7.4172091,43.7352322
7.4195903,43.7368497
7.4176458,43.7328517
7.4193949,43.7387608
7.4194534,43.738704
7.4192668,43.7386535
7.4195993,43.737646
7.4189151,43.7370478
7.4157005,43.7352267
7.4147962,43.7340842
7.4145908,43.733932
7.4139816,43.733541
7.4143409,43.7321316
7.4150227,43.7330547
7.4160425,43.7339478
7.4171095,43.7299202
7.4168671,43.735936
7.4165495,43.7355363
7.4120938,43.7285103
7.4314689,43.7444379
7.4378662,43.7493286
7.4291256,43.7407531
7.4286333,43.7410189
7.4291932,43.7453091
7.4179212,43.7308982
7.427134,43.7397791
7.4265898,43.7400813
7.4256683,43.7405677
7.4302885,43.7445926
7.4333618,43.7469201
7.4359312,43.7485477
7.4313319,43.7488845
7.4276329,43.7424746
7.4267492,43.7417497
7.426559,43.7402961
7.4357425,43.7486626
7.4158534,43.7365344
7.4131469,43.7301304
7.4128658,43.7307505
7.4111174,43.7296548
7.4150759,43.733018
7.4145847,43.7325813
7.4333221,43.7469808
7.421693,43.7336006
7.4239563,43.7374431
7.425895,43.7408945
7.4280815,43.7416059
7.4288349,43.7431913
7.4299244,43.7405561
7.416945,43.7358057
7.4188736,43.7254481
7.4187373,43.7254986
7.419579,43.736775
7.4167083,43.7337167
7.4186856,43.7274739
7.4222272,43.7300436
7.4144288,43.7343738
7.4141396,43.7345609
7.4129312,43.7334121
7.4174512,43.7365911
7.4263325,43.7416504
7.4259025,43.7416736
7.4253017,43.7412944
7.4249381,43.7408978
7.4240073,43.7399896
7.4229605,43.7395991
7.4251924,43.741053
7.4249329,43.7406688
7.4248856,43.7408323
7.4211355,43.7383233
7.4279184,43.7409352
7.4282233,43.7415467
7.4257261,43.7415271
7.4287882,43.7413692
7.4252031,43.7327806
7.4239272,43.7325243
7.4250905,43.7398476
7.4295824,43.7427161
7.4284732,43.7412498
7.4283959,43.741163
7.4282243,43.7412436
7.4293481,43.7430526
7.427337,43.7420322
7.4272716,43.7420249
7.4229188,43.7423893
7.4252247,43.743832
7.4218373,43.7411448
7.4226603,43.7418192
7.4227057,43.7419147
7.4253939,43.7403439
7.4252627,43.7409657
7.4261637,43.7329965
7.4271043,43.7405915
7.4274367,43.7404503
7.4276466,43.740058
7.4275372,43.7399476
7.4233876,43.7378255
7.4296722,43.7416915
7.4300165,43.741843
7.4302867,43.7418185
7.4279048,43.7439668
7.4169685,43.7307976
7.4296044,43.743373
7.4295245,43.7429081
7.429533,43.7427034
7.420386,43.7324027
7.4198353,43.7321083
7.4215651,43.7316035
7.423728,43.730791
7.4257249,43.7311357
7.4211578,43.7369036
7.4210726,43.7367089
7.4271698,43.7428901
7.4270239,43.7416685
7.4280863,43.7427145
7.4284058,43.743628
7.4252035,43.7398215
7.424921,43.7395787
7.4261606,43.7387472
7.4185232,43.7367315
7.4221485,43.7338202
7.4174336,43.7342687
7.4282338,43.7337562
7.4245897,43.7323501
7.4135541,43.7328469
7.4222543,43.73162
7.4280178,43.7424511
7.4261309,43.7423326
7.4284555,43.742296
7.5002447,43.5165358
7.4171655,43.7295509
7.4248152,43.7309697
7.4194946,43.7382363
7.4274168,43.7348102
7.4283906,43.7387866
7.4279124,43.7386763
7.4141842,43.7310817
7.4181705,43.7244806
7.4174115,43.7251256
7.4168703,43.7253442
7.4172739,43.7251402
7.415289,43.7233851
7.4180793,43.7244922
7.4184626,43.7247731
7.4166661,43.7256964
7.415092,43.7234252
7.4178717,43.7248299
7.4174749,43.7250804
7.4175325,43.7250055
7.4174317,43.7251221
7.4152825,43.723433
7.4157657,43.7234212
7.4152789,43.7234357
7.4175401,43.725014
7.4157881,43.7233758
7.416603,43.7233394
7.4183988,43.7248185
7.418042,43.7250072
7.4175511,43.7250259
7.4181158,43.7246199
7.4173508,43.7251097
7.4178289,43.7248869
7.416884,43.7255953
7.4174575,43.7251087
7.4178049,43.7248646
7.41652,43.7255547
7.4174216,43.7250739
7.4174629,43.7250519
7.417298,43.7251656
7.4152708,43.7234378
7.4184032,43.7248159
7.4173966,43.7250868
7.4182035,43.7245921
7.4157931,43.7233412
7.4151155,43.7232362
7.4172804,43.7251466
7.416887,43.7255993
7.4168903,43.7253664
7.4157708,43.7233741
7.4174749,43.7250673
7.4165658,43.7233962
7.4174708,43.7250903
7.4168932,43.7253699
7.4173793,43.7251237
7.4163731,43.7366434
7.4152749,43.7353569
7.4172566,43.7372275
7.4172523,43.7371752
7.4176921,43.737296
7.427851,43.743312
7.4221882,43.7367332
7.4274198,43.7402796
7.4216664,43.7311665
7.4204199,43.7305493
7.425377,43.7308073
7.4289436,43.7389859
7.4264312,43.7378674
7.4186316,43.732227
7.425629,43.740798
7.4259726,43.7407756
7.42141,43.7339303
7.4211094,43.7350476
7.4210538,43.7353115
7.421026,43.7355109
7.4271771,43.7419592
7.4205032,43.7285384
7.4221501,43.7298337
7.4248594,43.73047
7.4188525,43.7323654
7.4225948,43.7312498
7.4105023,43.7294396
7.4106277,43.7292787
7.4174145,43.7341601
7.4214243,43.7281547
7.4173937,43.7262752
7.4305038,43.7417253
7.4126252,43.7289385
7.4166283,43.7297718
7.4130171,43.7308329
7.4151193,43.7303643
7.4169505,43.7300791
7.4251026,43.7330219
7.4173175,43.7320823
7.4182804,43.7319223
7.4248118,43.7314569
7.4358945,43.7485875
7.4371379,43.7490542
7.4379857,43.7512232
7.4352112,43.7484063
7.4198758,43.7387972
7.437722,43.7517814
7.4327859,43.7464307
7.4308859,43.7457081
7.4305174,43.7429088
7.4304921,43.745355
7.4240259,43.7399672
7.4345387,43.747477
7.4303773,43.7420875
7.4309933,43.7456679
7.4307513,43.7452904
